device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minFLREgress,1.3.6.1.4.1.5468.4.1.4.2.1.14,column,unsigned32,,percent,description text,read-only,no,no,flFlrELinePrev15minFLREgress,"Frame Loss Ratio on FEND (MEP TX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. Counted for 15-min previous interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN1DayRmepIndex,1.3.6.1.4.1.5468.4.1.5.1.1.1,column,string,,,,not-accessible,no,yes,flFlrELAN1DayRmepIndex,Index of RMEP.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN1DayMEPID,1.3.6.1.4.1.5468.4.1.5.1.1.2,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,flFlrELAN1DayMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN1DayPortID,1.3.6.1.4.1.5468.4.1.5.1.1.3,column,textual-convention,InterfaceIndex,,,read-only,no,no,flFlrELAN1DayPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Note: Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN1DayRmepIDX,1.3.6.1.4.1.5468.4.1.5.1.1.4,column,unsigned32,,,,read-only,no,no,flFlrELAN1DayRmepIDX,This index uniquely (relatively to the MEP) identifies the Remote Peer. RMEP index is provided for the RMEP configured with FD or FL MONITOR=Y.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayIntervalStart,1.3.6.1.4.1.5468.4.1.5.1.1.5,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELANCurr1DayIntervalStart,This attribute specifies timestampt of current interval start for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.5.1.1.6,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANCurr1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayFL,1.3.6.1.4.1.5468.4.1.5.1.1.7,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANCurr1DayFL,Frame Loss measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayFLR,1.3.6.1.4.1.5468.4.1.5.1.1.8,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANCurr1DayFLR,"Frame Loss Ratio measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayIntervalStop,1.3.6.1.4.1.5468.4.1.5.1.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELANPrev1DayIntervalStop,This attribute specifies timestamp of history interval stop for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.5.1.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANPrev1DayIntervalValidity,"Interval validity valid values are: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayFL,1.3.6.1.4.1.5468.4.1.5.1.1.11,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANPrev1DayFL,Frame Loss measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayFLR,1.3.6.1.4.1.5468.4.1.5.1.1.12,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANPrev1DayFLR,"Frame Loss Ratio measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayFENDIntervalValidity,1.3.6.1.4.1.5468.4.1.5.1.1.13,column,textual-convention,IntervalValidity,days,description text,read-only,no,no,flFlrELANCurr1DayFENDIntervalValidity,"Current 1 Day interval validity for Far-End counters. Available for FL/FLR counted by SLM/SLR method. Valid values: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayFLFEND,1.3.6.1.4.1.5468.4.1.5.1.1.14,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANCurr1DayFLFEND,Far-End Frame Loss measurement provided in frames. Available for FL/FLR counted by SLM/SLR method.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr1DayFLRFEND,1.3.6.1.4.1.5468.4.1.5.1.1.15,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANCurr1DayFLRFEND,"Far-End Frame Loss Ratio,available for FL/FLR counted by SLM/SLR method. Measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayFENDIntervalValidity,1.3.6.1.4.1.5468.4.1.5.1.1.16,column,textual-convention,IntervalValidity,days,description text,read-only,no,no,flFlrELANPrev1DayFENDIntervalValidity,"Previous 1 Day interval validity for Far-End counters. Interval validity valid values are: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulate"
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayFLFEND,1.3.6.1.4.1.5468.4.1.5.1.1.17,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANPrev1DayFLFEND,Far-End Frame Loss measurement provided in frames. Available for FL/FLR counted by SLM/SLR method.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev1DayFLRFEND,1.3.6.1.4.1.5468.4.1.5.1.1.18,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANPrev1DayFLRFEND,"Far-EndFrame Loss Ratio,available for FL/FLR counted by SLM/SLR method. Measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN15MinRmepIndex,1.3.6.1.4.1.5468.4.1.5.2.1.1,column,string,,,,not-accessible,no,yes,flFlrELAN15MinRmepIndex,Index of RMEP.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN15MinMEPID,1.3.6.1.4.1.5468.4.1.5.2.1.2,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,flFlrELAN15MinMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN15MinPortID,1.3.6.1.4.1.5468.4.1.5.2.1.3,column,textual-convention,InterfaceIndex,,,read-only,no,no,flFlrELAN15MinPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELAN15MinRmepIDX,1.3.6.1.4.1.5468.4.1.5.2.1.4,column,unsigned32,,,,read-only,no,no,flFlrELAN15MinRmepIDX,This index uniquely (relatively to the MEP) identifies the Remote Peer. RMEP index is provided for the RMEP configured with FD or FL MONITOR=Y.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minIntervalStart,1.3.6.1.4.1.5468.4.1.5.2.1.5,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELANCurr15minIntervalStart,This attribute specifies timestampt of current interval start for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minIntervalValidity,1.3.6.1.4.1.5468.4.1.5.2.1.6,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANCurr15minIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minFL,1.3.6.1.4.1.5468.4.1.5.2.1.7,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANCurr15minFL,Frame Loss measurement provided in frames. All is counted starting from current (15-min) interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minFLR,1.3.6.1.4.1.5468.4.1.5.2.1.8,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANCurr15minFLR,"Frame Loss Ratio measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. All is counted starting from current (15-min) interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minIntervalStop,1.3.6.1.4.1.5468.4.1.5.2.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELANPrev15minIntervalStop,This attribute specifies timestamp of history interval stop for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minIntervalValidity,1.3.6.1.4.1.5468.4.1.5.2.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANPrev15minIntervalValidity,"Interval validity valid values are: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minFL,1.3.6.1.4.1.5468.4.1.5.2.1.11,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANPrev15minFL,Frame Loss measurement provided in frames. Counted for 15-min previous interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minFLR,1.3.6.1.4.1.5468.4.1.5.2.1.12,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANPrev15minFLR,"Frame Loss Ratio measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. Counted for 15-min previous interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minFENDIntervalValidity,1.3.6.1.4.1.5468.4.1.5.2.1.13,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANCurr15minFENDIntervalValidity,"Far-end counters Interval validity, available for FL/FLR counted by SLM/SLR method. Valid values: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is acc"
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minFLFEND,1.3.6.1.4.1.5468.4.1.5.2.1.14,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANCurr15minFLFEND,"Far-End Frame Loss measurement provided in frames, available for FL/FLR counted by SLM/SLR method. All is counted starting from current (15-min) interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANCurr15minFLRFEND,1.3.6.1.4.1.5468.4.1.5.2.1.15,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANCurr15minFLRFEND,"Far-EndFrame Loss Ratio , available for FL/FLR counted by SLM/SLR method. Measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. All is counted starting from current (15-min) interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minFENDIntervalValidity,1.3.6.1.4.1.5468.4.1.5.2.1.16,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELANPrev15minFENDIntervalValidity,"Far-end counters Interval validity, available for FL/FLR counted by SLM/SLR method. Valid values: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is acc"
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minFLFEND,1.3.6.1.4.1.5468.4.1.5.2.1.17,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELANPrev15minFLFEND,"Far-End Frame Loss measurement provided in frames, available for FL/FLR counted by SLM/SLR method. Counted for 15-min previous interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELANPrev15minFLRFEND,1.3.6.1.4.1.5468.4.1.5.2.1.18,column,unsigned32,,percent,description text,read-only,no,no,flFlrELANPrev15minFLRFEND,"Far-End Frame Loss Ratio, available for FL/FLR counted by SLM/SLR method. Measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. Counted for 15-min previous interval."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN1DayRmepIndex,1.3.6.1.4.1.5468.4.1.6.1.1.1,column,string,,,,not-accessible,no,yes,fdFdvELAN1DayRmepIndex,Index of RMEP.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN1DayMEPID,1.3.6.1.4.1.5468.4.1.6.1.1.2,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,fdFdvELAN1DayMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN1DayPortID,1.3.6.1.4.1.5468.4.1.6.1.1.3,column,textual-convention,InterfaceIndex,,,read-only,no,no,fdFdvELAN1DayPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN1DayRmepIDX,1.3.6.1.4.1.5468.4.1.6.1.1.4,column,unsigned32,,,,read-only,no,no,fdFdvELAN1DayRmepIDX,This index uniquely (relatively to the MEP) identifies the Remote Peer. RMEP index is provided for the RMEP configured with FD or FL MONITOR=Y.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr1DayIntervalStart,1.3.6.1.4.1.5468.4.1.6.1.1.5,column,textual-convention,DateAndTime,,,read-only,no,no,fdFdvELANCurr1DayIntervalStart,"This attribute specifies timestampt of current interval start for measurements done: FD, FDV."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.6.1.1.6,column,textual-convention,IntervalValidity,,,read-only,no,no,fdFdvELANCurr1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr1DayFD,1.3.6.1.4.1.5468.4.1.6.1.1.7,column,string,,milliseconds,description text,read-only,no,no,fdFdvELANCurr1DayFD,Round trip Frame Delay is measured between the MEP and the RMEP specified as indexes in the table. It is measured in microsecond units. 1000 microseconds = 1 msec. Attribute reports the Average delay registered starting current 1-day interval (timestamp of start is provided).
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr1DayFDV,1.3.6.1.4.1.5468.4.1.6.1.1.8,column,string,,microseconds,description text,read-only,no,no,fdFdvELANCurr1DayFDV,Round trip Frame Delay Variation is measured between the MEP and the RMEP specified as indexes in the table. Attribute reports the delay variation between Maximal and Minimal FD value registered starting current 1-day interval (timestamp of start is provided). It is measured in microsecond units.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev1DayIntervalStop,1.3.6.1.4.1.5468.4.1.6.1.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,fdFdvELANPrev1DayIntervalStop,"This attribute specifies timestampt of previous interval stop for measurements done: FD, FDV."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.6.1.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,fdFdvELANPrev1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev1DayFD,1.3.6.1.4.1.5468.4.1.6.1.1.11,column,string,,milliseconds,description text,read-only,no,no,fdFdvELANPrev1DayFD,Round trip Frame Delay is measured between the MEP and the RMEP specified as indexes in the table. It is measured in microsecond units. 1000 microseconds = 1 msec. Attribute reports the Average delay registered in previous 1-day interval (timestamp of stop is provided).
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev1DayFDV,1.3.6.1.4.1.5468.4.1.6.1.1.12,column,string,,microseconds,description text,read-only,no,no,fdFdvELANPrev1DayFDV,Round trip Frame Delay Variation is measured between the MEP and the RMEP specified as indexes in the table. Attribute reports the delay variation between Maximal and Minimal FD value registered in previous 1-day interval (timestamp of stop is provided).It is measured in microsecond units.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN15MinRmepIndex,1.3.6.1.4.1.5468.4.1.6.2.1.1,column,string,,,,not-accessible,no,yes,fdFdvELAN15MinRmepIndex,Index of RMEP.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN15MinMEPID,1.3.6.1.4.1.5468.4.1.6.2.1.2,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,fdFdvELAN15MinMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN15MinPortID,1.3.6.1.4.1.5468.4.1.6.2.1.3,column,textual-convention,InterfaceIndex,,,read-only,no,no,fdFdvELAN15MinPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELAN15MinRmepIDX,1.3.6.1.4.1.5468.4.1.6.2.1.4,column,unsigned32,,,,read-only,no,no,fdFdvELAN15MinRmepIDX,This index uniquely (relatively to the MEP) identifies the Remote Peer. RMEP index is provided for the RMEP configured with FD or FL MONITOR=Y.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr15minIntervalStart,1.3.6.1.4.1.5468.4.1.6.2.1.5,column,textual-convention,DateAndTime,,,read-only,no,no,fdFdvELANCurr15minIntervalStart,"This attribute specifies timestampt of current interval start for measurements done: FD, FDV."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr15minIntervalValidity,1.3.6.1.4.1.5468.4.1.6.2.1.6,column,textual-convention,IntervalValidity,,,read-only,no,no,fdFdvELANCurr15minIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr15minFD,1.3.6.1.4.1.5468.4.1.6.2.1.7,column,string,,milliseconds,description text,read-only,no,no,fdFdvELANCurr15minFD,Round trip Frame Delay is measured between the MEP and the RMEP specified as indexes in the table. It is measured in microsecond units. 1000 microseconds = 1 msec. Attribute reports the Average delay registered starting current 15-min interval(timestamp of start is provided).
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANCurr15minFDV,1.3.6.1.4.1.5468.4.1.6.2.1.8,column,string,,microseconds,description text,read-only,no,no,fdFdvELANCurr15minFDV,Round trip Frame Delay Variation is measured between the MEP and the RMEP specified as indexes in the table. Attribute reports the delay variation between Average and Minimal FD value registered starting current 15-min interval (timestamp of start is provided). It is measured in microsecond units.
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev15minIntervalStop,1.3.6.1.4.1.5468.4.1.6.2.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,fdFdvELANPrev15minIntervalStop,"This attribute specifies timestampt of previous interval stop for measurements done: FD, FDV."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev15minIntervalValidity,1.3.6.1.4.1.5468.4.1.6.2.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,fdFdvELANPrev15minIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev15minFD,1.3.6.1.4.1.5468.4.1.6.2.1.11,column,string,,milliseconds,description text,read-only,no,no,fdFdvELANPrev15minFD,Round trip Frame Delay is measured between the MEP and the RMEP specified as indexes in the table. It is measured in microsecond units. 1000 microseconds = 1 msec. Attribute reports the Average delay registered in previous 15-min interval (timestamp of stop is provided).
dsl-modem,ACTELIS-SERV-MON-MIB,fdFdvELANPrev15minFDV,1.3.6.1.4.1.5468.4.1.6.2.1.12,column,string,,microseconds,description text,read-only,no,no,fdFdvELANPrev15minFDV,Round trip Frame Delay Variation is measured between the MEP and the RMEP specified as indexes in the table. Attribute reports the delay variation between Average and Minimal FD value registered in previous 15-min interval (timestamp of stop is provided). It is measured in microsecond units.
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMEFServAvailObjectiveCU,1.3.6.1.4.1.5468.4.1.7.1,scalar,unsigned32,,percent,description text,read-write,yes,no,mEFServAvailObjectiveCU,"See MEF10.2 paragraph 6.9.7. Unavailable Service FLR Threshold parameter, is used for Service Availability Performance measurement. Unit 1 = 0.001%. 90000 means >= 90% FLR is assumed unavailable Service threshold"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMEFServAvailObjectiveCA,1.3.6.1.4.1.5468.4.1.7.2,scalar,unsigned32,,percent,description text,read-write,yes,no,mEFServAvailObjectiveCA,"See MEF10.2 paragraph 6.9.7. Available Service FLR Threshold parameter, is used for Service Availability Performance measurement. Unit 1 = 0.001%. 90000 means that <90% FLR is assumed Available Service threshold"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMEFServ1wayFLRObjectiveL,1.3.6.1.4.1.5468.4.1.7.3,scalar,unsigned32,,percent,description text,read-write,yes,no,mEFServ1wayFLRObjectiveL,See MEF10.2 paragraph 6.9.6. One-way Frame Loss Ratio Performance objective. Unit 1 = 0.001%. 100 = 0.1% - objective of Service FLR Performance
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMEFServ1wayFDObjectiveD,1.3.6.1.4.1.5468.4.1.7.4,scalar,unsigned32,,milliseconds,description text,read-write,yes,no,mEFServ1wayFDObjectiveD,"See MEF10.2 paragraph 6.9.2. One-way Frame Delay Objective, in microseconds. 1000 microseconds = 1 msec. Default is 3msec. Be aware that Frame Delay Performance (percentile) and Frame Delay Range Performance are not configurable"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMEFServ1wayIFDVObjectiveP,1.3.6.1.4.1.5468.4.1.7.5,scalar,unsigned32,,percent,description text,read-write,yes,no,mEFServ1wayIFDVObjectiveP,"See MEF10.2 paragraph 6.9.4. One-way Inter-Frame Delay Variation Objective, in percentile. Unit 1 = 0.001%. Default is 100 = 0.1% - objective of Service One-way IFDV Performance"
dsl-modem,ACTELIS-SERV-MON-MIB,mef1DayMEPID,1.3.6.1.4.1.5468.4.1.7.6.1.1,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,mef1DayMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,mef1DayPortID,1.3.6.1.4.1.5468.4.1.7.6.1.2,column,textual-convention,InterfaceIndex,,,read-only,no,no,mef1DayPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayIntervalStart,1.3.6.1.4.1.5468.4.1.7.6.1.3,column,textual-convention,DateAndTime,,,read-only,no,no,mefCurr1DayIntervalStart,This attribute specifies timestamp of current interval start for Performance calculations.
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.7.6.1.4,column,textual-convention,IntervalValidity,,,read-only,no,no,mefCurr1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayServiceAvailability,1.3.6.1.4.1.5468.4.1.7.6.1.5,column,unsigned32,,days,description text,read-only,no,no,mefCurr1DayServiceAvailability,Service Availability Performance (%) is measured using FLR . ML implementation for Availability Performance defined in MEF10.2 formula uses the following hardcoded values for calculation: M = 0 - no scheduled downtime periods is allowed T = 1-day - the time interval t = 15min - the time interval much smaller than T k = 32x3=96 - whole 1-day period include 96 decisions n - Number of consecutive small time intervals for assessing availability = 1(hardcoded non configurable). This mean that Availab
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayOnewayFLRPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.6,column,unsigned32,,percent,description text,read-only,no,no,mefCurr1DayOnewayFLRPerformance,"Service One-way Frame Loss Ratio Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.6. Performance Objective is configurable, see servMonMEFServ1wayFLRObjectiveL"
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayOnewayFDPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.7,column,unsigned32,,percent,description text,read-only,no,no,mefCurr1DayOnewayFDPerformance,"Service One-way Frame Delay Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.2. Performance Objective is configurable, see servMonMEFServ1wayFDObjectiveD"
